"Jihadist group rejects deal for Syria’s Idlib, main faction yet to declare stance","BEIRUT (Reuters) – A jihadist faction in the Idlib region of northwestern Syria has rejected a Turkish-Russian deal that requires “radical” insurgents to withdraw from a demilitarized zone, and urged rebels to launch new military operations. While the Huras al-Din faction is not the main Islamist militant group in Idlib, its statement points to objections that may complicate the implementation of the agreement clinched last week by Russia and Turkey. The most powerful jihadist group in the northwest, Tahrir al-Sham, has yet to declare its stance on the deal, under which insurgents must vacate the demilitarized zone by Oct. 15. Tahrir al-Sham is a coalition of Islamist groups dominated by the faction formerly known as the Nusra Front, which was an official wing of the al Qaeda network until 2016. Tahrir al-Sham’s position will be critical. An alliance of Turkey-allied rebel groups, the National Front for Liberation, has declared its “complete cooperation” with the Turkish effort, but has also ruled out disarming or yielding territory. The Huras al-Din group was formed earlier this year by combatants who split from Tahrir al-Sham and the Nusra Front when it cut its ties with al Qaeda. It includes foreign militants. The group declared the agreement part of a plan “to eliminate the jihadist project” in the Levant. “We advise our mujahideen brothers in this decisive and dangerous phase … (to) begin military operations against the enemies of religion to thwart their plans,” it said in a statement released on Saturday. The demilitarized zone agreed by Turkey and Russia will be 15 to 20 km (10 to 12 miles) deep and run along the contact line between rebel and government fighters. It will be patrolled by Turkish and Russian forces. Russian President Vladimir Putin has said that all opposition heavy weapons, mortars, tanks and rocket systems are to be removed from the zone by Oct. 10. Close to 3 million people live in Idlib, around half of them Syrians displaced by the war from other parts of Syria, and the United Nations has warned that an offensive would cause a humanitarian catastrophe."
"Syrian rebels see Idlib deal as victory, Damascus as test for Turkey"," AMMAN/BEIRUT (Reuters) – Syrian opposition officials praised a deal between Russia and Turkey over Idlib province on Tuesday, saying it had spared the rebel-held region a bloody government offensive and would thwart President Bashar al-Assad’s aim of recovering all Syria. Damascus, while welcoming the agreement unveiled on Monday, vowed to press on with its campaign to recover “every inch” of the country. Its ambassador to Lebanon said the deal would test Turkey’s ability to deliver on promises to disarm rebels. Russian President Vladimir Putin, Assad’s most powerful ally, and Turkish President Tayyip Erdogan agreed at a summit on Monday to create a demilitarized zone in Idlib from which “radical” rebels must withdraw by the middle of next month. The agreement has diminished the prospects of a Syrian government offensive which the United Nations warned would create a humanitarian catastrophe in the Idlib region, home to about three million people. The Idlib region and adjoining territory north of Aleppo represents the Syrian opposition’s last big foothold in Syria, where Iranian and Russian military support has helped Assad recover most of the areas once held by the insurgency. But strong Turkish opposition to an Idlib attack has obstructed government plans for an offensive, and the agreement announced on Monday appears to preserve a role for Turkey in the northwest – something seen as anathema to Assad. “The Idlib deal preserves lives of civilians and their direct targeting by the regime. It buries Assad’s dreams of imposing his full control over Syria,” Mustafa Sejari, a Free Syria Army (FSA) official, told Reuters. “This area will remain in the hands of the Free Syrian Army and will force the regime and its supporters to start a serious political process that leads to a real transition that ends Assad’s rule,” Sejari said. The spokesman for the opposition Syrian Negotiations Commission said the deal had halted an offensive for which government forces had been mobilizing in recent weeks, calling it a “victory for the will for life over the will for death”. The “scenario of attack is practically excluded, at least for a period of time that is not small, and we hope that it will be permanent,” Yahya al-Aridi told Reuters by telephone. Syria’s ambassador to Lebanon, in an interview with Lebanon’s al-Jadeed TV, reiterated his government’s distrust of Turkey, a major backer of the Syrian rebellion which has deployed troops across the opposition-held northwest. “I see it as a test of the extent of Turkey’s ability to commit to implementing this decision. They are under pressure now and I believe they will try,” Ali Abdul Karim said. “We do not trust Turkey … but it’s useful for Turkey to be able to carry out this fight to rid these groups from their weapons…Turkey could deal with this responsibility and this would be useful,” he said. The demilitarized zone will be monitored by Russian and Turkish forces, the leaders said on Monday. Neither Putin not Erdogan explained how they planned to differentiate “radically-minded” rebels from other anti-Assad groups. It was also not immediately clear how much of the city of Idlib fell within the zone. Putin said the decision was to establish by Oct. 15 a demilitarized area 15–20 km (10-12 miles) deep along the contact line between rebel and government fighters, with radical militants to be withdrawn from the area, including members of the Nusra Front, a jihadist group that now part of the Tahrir al-Sham organization. Al-Watan, a pro-Syrian government newspaper, said on Tuesday the zone would stretch for 15 km around Idlib city. It also said Syrian state institutions would return to Idlib by the end of the year in the final phase of the deal after insurgents hand over all of their heavy weapons and move away from civilian areas. Citing unidentified diplomatic sources in Moscow, it said any factions rejecting the agreement would be considered enemies “even of the Turkish army and will be classed as terrorists that must be fought”. Erdogan, who had feared another cross-border exodus of Syrian refugees to join the 3.5 million already in Turkey, said the deal would allow opposition supporters to stay where they were and avert a humanitarian crisis. Putin said that by Oct. 10, all opposition heavy weapons, mortars, tanks, rocket systems would be removed from the demilitarized zone, and said this was Erdogan’s suggestion. Earlier this month, Putin publicly rebuffed a proposal from Erdogan for a ceasefire when the two met along with Iran’s president for a summit in Tehran. Idlib is held by an array of rebels. The most powerful is Tahrir al-Sham, an amalgamation of Islamist groups dominated by the former Nusra Front – an al Qaeda affiliate until 2016. Other Islamists, and groups fighting as the Free Syrian Army banner, are now gathered with Turkish backing under the banner of the “National Front for Liberation”."
Germany holds suspected former bin Laden bodyguard pending deportation,"BERLIN: A Tunisian man suspected of being an Islamist radical who once served as Osama bin Laden's bodyguard is in detention in Germany pending deportation to Tunisia, a spokesman for the city of Bochum said on Tuesday. The case of Sami A. sparked outrage in April after German media reported he was receiving welfare benefits even though intelligence agencies had classified him as a potential threat. Police said on Monday that they had arrested Sami A. after being asked to do so by authorities in the western city of Bochum and he had offered no resistance. Peter van Dyk, a spokesman for the city of Bochum, said on Tuesday that Sami A. had appeared before a judge on Monday who had decided the suspect should be placed in detention pending deportation. Van Dyk said the city of Bochum had on Monday received a notification from the Federal Office for Migration and Refugees (BAMF) saying that they no longer considered there to be obstacles to his deportation. German authorities have been trying to deport the man, who has lived in the northwestern city of Bochum since 1997, since 2006 but the threat of torture in his home country had prevented this, according to a previous report in Bild. Interior Minister Horst Seehofer has ordered immigration authorities to expedite proceedings that would allow Germany to deport Sami A. Bin Laden was a founder and leader of the militant Islamist movement al-Qaeda which carried out many attacks on U.S. and other Western targets including the September 11 2001 attacks on the World Trade Center in New York. He was shot dead in May 2011 in Pakistan in an operation by U.S. special forces."
"Indonesia church attacker wanted to join IS in Syria, cops say"," JAKARTA, Feb 12 — The Indonesian who attacked a church congregation with a sword during Sunday Mass is a radical Islamist who had wanted to fight with the Islamic State group in Syria, police said today. Around 100 people were attending the service at a Catholic church in Yogyakarta province on Java island when Suliyono, 23, barged in wielding a one-metre-long sword and began attacking terror-stricken people, seemingly indiscriminately. Four people, including 81-year-old German-born priest Edmund Prier who was standing at the altar, were seriously injured. The extremist, who was later shot in the leg after ignoring a police warning shot, also decapitated a Virgin Mary statue with his sword. “Suliyono had made a passport application as he attempted to go to Syria, but the application failed. He ended up launching the attack here,” said national police chief Tito Karnavian. He said police are still investigating whether Suliyono was a “lone wolf terrorist” or part of a group. Indonesia, the world’s largest Muslim-populated country, is also home to significant numbers of Christians, Hindus and Buddhists but there are concerns over rising intolerance. Extremists have mounted a series of attacks against Christians and other minorities. In 2016 several children were injured after a man threw Molotov cocktails at a church during a Sunday service. On 2000 Christmas Eve, the al-Qaeda-linked Jemaah Islamiyah group staged coordinated bombings of churches in Jakarta and eight other cities which killed 18 people and injured many more. "
Indonesian church attacker wanted to fight with ISIS in Syria: Police," JAKARTA (AFP) - The Indonesian who attacked a church congregation with a sword during Sunday Mass is a radical Islamist who had wanted to fight with the Islamic State in Iraq and Syria (ISIS) group in Syria, police said on Monday (Feb 12). Around 100 people were attending the service at a Catholic church in Yogyakarta province on Java island when Suliyono, 23, barged in wielding a one-metre-long sword and began attacking terror-stricken people, seemingly indiscriminately. Four people, including 81-year-old German-born priest Edmund Prier, who was standing at the altar, were seriously injured. The extremist, who was later shot in the leg after ignoring a police warning shot, also decapitated a Virgin Mary statue with his sword. ""Suliyono had made a passport application as he attempted to go to Syria, but the application failed. He ended up launching the attack here,"" said national police chief Tito Karnavian. He said police are still investigating whether Suliyono was a ""lone wolf terrorist"" or part of a group. Indonesia, the world's largest Muslim-populated country, is also home to significant numbers of Christians, Hindus and Buddhists, but there are concerns over rising intolerance. Extremists have mounted a series of attacks against Christians and other minorities. In 2016, several children were injured after a man threw Molotov cocktails at a church during a Sunday service. On 2000 Christmas Eve, the Al-Qaeda-linked Jemaah Islamiyah group staged coordinated bombings of churches in Jakarta and eight other cities which killed 18 people and injured many more."
The root causes of terrorism — Paneir Selvam,"Recently IGP Tan Sri Mohamed Fuzi Harun stated that seven terrorists were arrested in Sabah and all of them are members of the Abu Sayyaf group (ASG) which vigorously involved in kidnapping for ransom. One of the terrorists is known to have decapitation the hostages. In addition, Sabah CPO Datuk Omar Mammah also pointed out that the members of ASG trying to hide in Sabah and in meantime other terrorist groups also pose security threat by using Sabah as a hiding place. The statements made by both the IGP and CPO indicated that terrorist groups like ASG, Al Qaeda, Jemaah Islamiyah (JI) and ISIS already have support base in this country. Additionally, a research firm has identified that an emergent number of Malaysians are supporting and be tolerance for terrorist activities in the name of religion. How these terrorist groups are able to penetrate and influence the locals in this country? Do the supporters and sympathisers of these groups are willing to risk their safety and freedom by providing safe houses for these terrorists? What had motivated them to support these terrorists whose intention to destroy this nation? Who has instigated them to act against Malaysia? What are the root causes which have influenced them to act in such a manner? A few days ago, shortly after the Asean-US Summit, US Vice President Mike Pence agreed with Tun Dr Mahathir Mohamad’s narrative on terrorism that the root causes of terrorism need to be identified and resolved which will eliminate the threats posed by the terrorist groups globally. Last September at the 73rd UN general Assembly, Dr Mahathir had stressed that terrorism could be resolved if the international community especially the West recognise Palestine as a sovereign state and preventing the Israel regime from murdering Palestinians. By recognising Jerusalem as a capital of Israel by US President Donald Trump and its allies worsen the current efforts done by the international community to resolve this issue amiably. Apart from that the fulfillments of the key agreements according to the Oslo Accords by the Israel and Palestine Liberation Organisation (PLO) will be a paramount solution by recognising an independent state of Palestine and right of the Palestinians to self-determination which were in accordance with the UN’s Security Council Resolutions 242 and 338. Most of the Salafi Jihadism based terrorist groups like Al-Qaeda, ISIS, JI, Boko Haram, Hizbul Mujahideen, Al-Ashtar Brigades (AAB), Jama’at Nusrat al_Islam wal-Muslimin (JNIM) and other similar groups are depicting the issue of Palestine as their main propaganda tool to recruit the potential terrorists. These so-called terrorists are sympathising with the suffering of Palestinians initially and later with the indoctrination of hate preachers they become hardcore terrorists. An Australian newspaper, Herald Sun recently reported that Amir Milson, a model once voted as the Malaysia’s Bachelor of the year was killed in Syria after he joined ISIS. As a young ordinary man who has world at his feet, Amir has died as a jihadist. Where was he radicalised? Who were his acquaintances before he was radicalised? Did he attend a particular madrassah/surau/mosque? What has make him to transform himself as a jihadist? Did he attend any hate preaches’ sermons or talks? I suspect Amir was brainwashed in the name of religion by his handlers who are posed as genuine religious teachers and preachers. These handlers/terrorists are disguised themselves as teachers and preachers. But actually they are hate preachers who willing destroy a nation to espouse their ideology. They can be a serious threat to our national security if we as Malaysians are unwilling to recognise and ignore them because of the sensitivity. For hate preachers the rule of law is dubious and extraneous. They are indoctrinated with false ideology which was misinterpreted from religious text. The current security dilemma confront by Malaysia is very much similar with the situation in United Kingdom now. Before the London bombing in 2005, the UK security forces through their network of intelligence received some information regarding with terrorist threats but failed to take the warning seriously. The perception is changed utterly after the bombings in London. Later the investigation reports have indicated that the terrorists who are involved with such attacks have been indoctrinated the ideology of Salafism by the hate preachers. These hate preachers who are wanted by Jordan and Egypt were given political asylum by UK and later they become the ideological masters for the present and future home grown terrorists in UK. The contemporary paradigm of global terrorist attacks is well linked with the hate preachers. The recent London and Manchester attacks are connected with the hate preachers in UK. The role of the hate preachers is to instigate their supporters and followers especially the young people and the converts to get involved with terrorist related activities. Generally, these hate preachers disguised themselves as the innocent or genuine preachers but their motives will be unknown to their acquaintances. These preachers will filter and choose the listeners or followers by picking up the people who have committed a lot of “sins.” They will not always have involved with attacks directly but rather as the inspirational figures to motivate and urge terrorists to commit the act. The current UK security debacle is started many years ago. The influx of foreign radical hate preachers who are allowed to stay and continue their “noble” activities in UK is the primary cause of the current problem. The people who sanctioned these hate preachers to be in UK probably never anticipated such atrocities which took placed in London or in Manchester. Most of them are policymakers who have no knowledge on security matters. In addition, they decide such delicate matters on the basis of human rights which is wrong approach to take on. These radical hate preachers can destroy a nation with help of people within. Omar Bakri Muhammad and Mustafa Kamel Mustafa also known as Abu Hamza had been convicted for radicalising British born young persons and the new converts. Further, they play a crucial role to groom another local radical hate preacher, Anjem Choudary who is a former solicitor to continue their cause in UK. Further, with the help of Omar, Anjem founded al-Muhajiroun. This organization was banned under the UK Terrorism Act 2000 because of its terrorist related activities. The Woolwich attacker Michael Adebolajo and Khuram Butt, the London Bridge terrorist, are associated with al-Muhajiroun. All the current attacks that happened in UK directly or indirectly are connected to these hate preachers. Therefore, another such attack is imminent in UK. In addition, they have created sleeper cells throughout UK and these cells will be operated as a factory which will produce British born terrorists. Even though in past, the UK security forces arrested and prosecuted successfully these terrorists but the attacks still occurred because of the influence of people like Omar, Abu Hamza and Anjem in UK. Malaysia is not far from the UK’s security situation. The Malaysia security and intelligence forces have captured the suspected terrorists of ISIS, Al Qaeda and JI. But in my opinion, the real threat pose by hate preachers and their supporters/sympathisers will be noxious. That’s because their appearance and conduct will encourage ordinary people to donate and much easier for them to recruit the potential terrorists. Further the self-radicalised terrorists who are influenced by the hate radical preachers in Malaysia can create an austere security threat in near future. The present security dilemma in Malaysia is very much similar to the current situation in UK. Even though this possibility is discounted now but the potential is still there. In addition, the change of government can be used by these hate preachers to instigate Malaysians in the name of religion by creating a hostile environment to conduct future terrorist attacks. Since 1960s many radical groups like the Tentera Sabilullah (Holy War Army), the Golongan Rohaniah (Spiritual Group), the Koperasi Angkatan Revolusi Islam Malaysia (Malaysian Islamic Revolutionary Front-KARIM), the Kumpulan Crypto (Crypto Group), the Kumpulan Mohd Nasir Ismail (Mohd Nasir Ismail Group), the Kumpulan Revolusi Islam Ibrahim Libya (Ibrahim Libya Islamic Revolution Group), the Kumpulan Jundullah (Jundullah Group), the Kumpulan Mujahidin Kedah (Kedah Mujahidin Group), the Kumpulan Perjuangan Islam Perak (Perak Islamic Movement Group-KPIP), the Kumpulan Persaudaraan Ilmu dalam Al-Maunah (Brotherhood of AlMa’unah Inner Power), the Kumpulan Militan Malaysia (KMM) and the Jemaah Islamiyah (JI) were activated in Malaysia. Most of these groups were successfully crippled by the PDRM. Except for JI, the other groups lost their influence and support in Malaysia. All of these groups either started or inspired by the teaching of radical religious teachers and hate preachers. The general goal of these militant groups is to create pure Islamic state and overthrow the government at the time. JI is the most important terrorist organization in South-east Asia. This group is originated from Indonesia and started by two radical religious clerics, i.e. Abdullah Sungkar and Abu Bakar Ba’asyir. In 1980s both of them migrated to Malaysia because of the harsh treatment of Suharto regime. They started off in Banting and later expanded their set-up to Kuala Pilah and Ulu Tiram. They conducted religious classes based on Salafi Jihadism ideology to establish Daulah Islamiyyah comprising of Malaysia, Indonesia, Southern Philippines, Singapore and Brunei. The most infamous Malaysians from this group are Yazid Sufaat, Dr Azhari Hussin and Nordin Mohd Top. The first two terrorists are graduated from USA universities. Their transformation from western educated graduates to hardcore terrorists had perplexed many Malaysians. Dr Azhari and Nordin Mohd Top heavily involved with terrorist activities in Indonesia like Bali Bombing in 2002. At one point of time both of them become the most wanted terrorists in South-east Asia. After JI was incapacitated, ISIS become the most dangerous terrorist group in Malaysia. Zid Saharani Mohd, Lothfi Ariffin, Mohd Rafi Udin, Zainuri Kamaruddin and Muhammad Wanndy Mohamed Jedi were the important members of ISIS from Malaysia. All of them are believed to be killed in Syria and Iraq while they are engaging with terrorist activities. Many of these terrorists are from KMM then to JI and finally ended up as the members of ISIS. Therefore, the role played by radical religious teachers and hate preachers to transform them as the hardcore terrorists need to take a serious notice by the intelligence and security forces in Malaysia. The hate preachers are the source of inspiration to the terrorists globally because they are charismatic. They also have the capability to influence, manipulate and instigate the potential terrorists to launch the attacks by using false interpretations of the religion verses for their own benefit. To eliminate the threat of these hate preachers, the root causes of terrorism need to be resolved. The Palestine issue need be settled perpetually. That’s because all the hate preachers are using this issue to get support from the general public and some members of public later become supporters/sympathisers/terrorists. In conclusion, terrorism is not limited only to Muslims. In other faith believers’ terrorism do exist. It is not the fault of the religion or its believers. It is culpability of a small group of people who had misinterpreted the religious texts to gain power and fame. They called themselves as teachers, clerics and preachers. They are egocentric people. They don’t believe in peace and harmony. They subscribed false ideology based on the misguided interpretations of the religious texts and brainwashed others to commit terrorist acts in the name of the religion. In most cases, they themselves will not sacrificed for the cause but rather encourage others especially their students and supporters to do so. Therefore, the security and intelligence agencies in Malaysia have a huge task ahead. They need to work relentlessly to counter any terrorist attacks in Malaysia. Further they also have to identify, monitor and deter these hate preachers from any gains or any stimulus within the Malaysian society. In addition, the government through its religious agencies need to monitor the activities of these preachers and if they pose any threat to the national unity and security then they need to be reprimanded. * R. Paneir Selvam is chairman of the Association of Legal and Policy Researcher. "
Financier of Islamic State paid money to rebel group in eastern Congo,"KINSHASA: An Islamist rebel group in eastern Democratic Republic of Congo received money from a financier linked to Islamic State, suggesting tentative ties between the Congo insurgents and other jihadists in Africa and beyond, a report said on Thursday. Islamist ""financial facilitator"" Waleed Ahmed Zein paid the Allied Democratic Forces at least once, said the report from New York University's Congo Research Group and the Bridgeway Foundation that cited U.S. sources and an ADF defector. Zein is on a U.S. government sanctions list and was arrested in his home country of Kenya in July for links to Islamic State. The payments were made in recent years but it was not clear when, how much was paid or how the money was used. The Congolese government blames the ADF for a series of massacres in the last two years in the east of the country where violence around the city of Beni has hobbled efforts to contain an Ebola outbreak. The ADF was set up by Ugandan Muslims in the 1990s purporting to fight for the rights of the Tablighi Jamaat sect, although it turned to banditry after crossing Uganda's western border with Congo. The Congolese and Ugandan governments accuse the ADF of links with jihadists like al Qaeda but has offered little evidence to back up these claims. The payment was made as the ADF seeks to align itself with Islamic State, Nigeria-based Boko Haram and al Qaeda and other groups. ""The ADF appear to be ... becoming more interested in broadcasting their messages to a wider ... audience and are attempting to present themselves within a broader setting of radical jihadi groups,"" the report said. Links between the ADF and other groups are not yet strong, it said. Reuters was unable to independently verify the findings of the report. To reach a wider audience, the ADF has made propaganda videos which feature a flag similar to Islamic State's and broadcast in Luganda, Arabic, French, Kinyarwanda and Swahili, the region's most widely spoken language. They call for martyrdom and violence against infidels, the report said. Rival militia groups control parts of eastern Congo, long after the official end of a 1998-2003 war in which millions of people died, mostly from hunger and disease. Rights groups say the army is responsible for at least some of the recent killings in eastern Congo."
Jordanian court sentences nine militants in Karak shooting,"A court in Jordan on Tuesday sentenced nine militants to prison terms ranging from three years to life for a shooting rampage two years ago in an ancient castle in the southern city of Karak that killed 10 people, including a Canadian tourist. AMMAN: A court in Jordan on Tuesday sentenced nine militants to prison terms ranging from three years to life for a shooting rampage two years ago in an ancient castle in the southern city of Karak that killed 10 people, including a Canadian tourist. The court said the group of nine were involved in helping Islamist militants in attacks on the area surrounding an ancient crusader castle. The gunfights also left four militants dead. The state security court found them guilty of ""abetting terrorist acts that led to the death of human beings"" and committing ""terrorist acts using automatic weapons"". Militants from al Qaeda and other radical jihadist groups have long targeted the U.S.-allied kingdom and dozens of militants are currently serving long prison terms. King Abdullah, an ally of the Western powers against Islamist militancy and a defender of Jordan’s peace treaty with Israel, has been among the most vocal leaders in the region in warning of threats posed by radical groups. Jordan plays a prominent role in the U.S.-led coalition against Islamic State, providing military, logistical and intelligence support, according to Western diplomats and regional intelligence sources. Jordan has been relatively unscathed by the uprisings, civil wars and Islamist militancy that have swept the Middle East since 2011, but it maintains a high level of vigilance."
"9/11 co-organiser released from German jail, to be deported to Morocco","HAMBURG, GERMANY (REUTERS) - Mounir El Motassadeq, a friend of the September 11 hijackers who was sentenced to 15 years in a German prison in 2007 for being an accessory to mass murder, was deported to his native Morocco on Monday (Oct 15). One of only two men ever convicted in relation to the militant attacks of Sept 11, 2001 is being deported from his German prison, but it's unclear if this means freedom for him. El Motassadeq has served most of a 15-year sentence, the maximum sentence for being an accessory to mass murder. But German authorities have declined to say what happens to him next. It's thought he'll be taken to his native Morocco. But again, what would happen after hasn't been revealed. El Motassadeq was a member of a group radical Islamists in Hamburg who helped orchestrate the al Qaeda attacks on the Pentagon and World Trade Center. During his trial in 2007 his lawyers argued that he knew nothing of the plot. But prosecutors said at the time that he played a central role by handling the finances of several members."
"Jihadists fail to quit Syria buffer, throwing deal into doubt","Jihadists in Syria’s Idlib failed to meet a Monday deadline to leave a planned buffer zone ringing the country’s last rebel bastion, casting fresh doubt over a deal to avert bloodshed. A Russian-Turkish truce agreement reached nearly a month ago for the northwestern region gave “radical fighters” until October 15 to leave a proposed demilitarised area between government and opposition forces. The accord was a last-ditch effort to stave off a regime onslaught on Idlib, the largest rebel stronghold left in war-ravaged Syria and home to around three million people. But the target date for the withdrawal came and went without any hardliners leaving. “We did not document the withdrawal of any jihadist fighters from the entire demilitarised zone,” Rami Abdel Rahman, the head of the Syrian Observatory for Human Rights war monitor, said on Monday morning. Jihadists had until midnight Sunday to Monday to pull out, according to Abdel Rahman and two rebel commanders in Idlib. Syria’s government said it would take “time” to judge if the deal had failed. “We have to wait for the Russian reaction. Russia is monitoring and following the situation,” Foreign Minister Walid Muallem told reporters in Damascus. He said he hoped Turkish President Recep Tayyip Erdogan would still be able to “fulfil the agreement from his part”. Hours before the cut-off time, Idlib’s jihadist heavyweight Hayat Tahrir al-Sham vowed to continue fighting. “We have not abandoned our choice of jihad and fighting towards implementing our blessed revolution,” said HTS, an alliance led by Al-Qaeda’s one-time Syria branch. HTS and other, more extreme jihadists hold over two-thirds of the planned buffer area, and over half of the rest of Idlib. Their withdrawal was seen as the real test of the accord reached on September 17 between rebel backer Ankara and regime supporter Moscow in the Russian resort town of Sochi. The deal provides for a 15-20 kilometre buffer zone semi-circling opposition-held areas in Idlib and the neighbouring provinces of Latakia, Hama, and Aleppo. It set a first deadline of October 10 for all rebels and jihadists to pull heavy weapons from the zone, a task which Turkey, the Observatory, and rebels said was done on time. But late Saturday, mortar rounds fired from the buffer hit regime positions and killed two soldiers, the Observatory said, indicating heavy arms may still be in the zone. The apparent violation came just ahead of the deal’s second and more consequential deadline: a full jihadist withdrawal of the zone by Monday, paving the way for Russia and Turkey to monitor the area. HTS has yet to take a formal stance on the Sochi accord and its most recent statement made no mention of the deadline. But it and other jihadists appeared to have quietly pulled out their heavy arms in line with the first deadline on October 10. That, observers said, could indicate that hope was not yet lost for the buffer. “Even if the agreement is not fully implemented today, it doesn’t mean that it’s not holding,” said Haid Haid, research fellow at the International Centre for the Study of Radicalisation. HTS would seek the “best possible scenario” for its own survival, but that may include “a partial withdrawal”. Better late than never? Sam Heller, an International Crisis Group analyst, said the ambiguity in HTS’s statement “could be seen as a sort of implicit acceptance of the Sochi deal and its implementation”. The onus was now on Ankara and Moscow — the deal’s two sponsors and the chief powerbrokers of the Syrian war — to overcome the missed deadline. “October 15 is a test of Turkey’s ability to implement the deal, but at the same time it’s a test of Russia’s intentions and how serious it is about continuing the agreement,” Heller told AFP. It would show whether Moscow was committed to keeping the deal alive or “implementing it to the letter,” he said. Last week, Russia hinted that it could accept a brief delay if it meant the spirit of the deal was still upheld. Foreign Minister Sergei Lavrov said the buffer should be fully operational by October 15, but that a delay of one or two days would “make no difference.” Syria’s top diplomat Muallem said earlier this month that the deal may take until December to execute. But he hinted on Monday that the military option was not off the table, saying jihadists should be removed from Idlib. “We have to wait, but at the same time, our troops are still ready around Idlib,” he said. Syrian President Bashar al-Assad has said the Idlib is only “temporary,” and that the area would eventually fall back to government hands."
Rebels fire shells from Syria buffer despite heavy arms pullout,"BEIRUT (AFP) - Opposition fighters have fired mortar shells from a planned buffer zone in northwest Syria, in a deadly attack that threatens a deal to protect the last major rebel bastion from a regime offensive. The Russian-Turkish accord also provides for militants to withdraw by Monday (Oct 15) from the demilitarised zone ringing rebel-held areas in and around Idlib province. But a monitor and Agence France-Presse (AFP) correspondent said on Sunday no hardliners had been seen leaving the region yet. The Syrian Observatory for Human Rights monitor reported ""heavy mortar shells"" were fired late on Saturday from the planned buffer area into regime territory, killing two soldiers. The deal agreed last month is only the latest in a string of truces throughout Syria's seven-year war, which has killed more than 360,000 people and displaced millions. It calls for setting up a horseshoe-shaped buffer zone around the Idlib region that would be free of heavy arms by Oct 10 and of ""radical fighters"" by Oct 15. Rebels and militants had reportedly met the first deadline, with Turkish officials, armed factions and the Britain-based Observatory reporting that the area was free of heavy-duty weaponry. But the shells which on Saturday hit an army position in Hama province appear to have violated the accord. ""This is the first clear violation of the deal since the heavy weapons were withdrawn. This area is supposed to be clear of heavy weapons, including mortar shells,"" said Observatory head Rami Abdel Rahman. He said intermittent regime shelling had been hitting the planned buffer for days, but the deal does not require government forces to withdraw any of their weapons. Syrian pro-regime daily Al-Watan also reported rebel shelling, saying on Sunday that western parts of Aleppo province were being hit with ""rocket fire and shelling with heavy weapons, which were supposed to be pulled out from the area"". And an AFP correspondent in western Aleppo reported mortar fire in the area after several days of quiet. The Observatory said it was not clear which groups fired the mortars, as both the Turkish-backed National Liberation Front (NLF) and rival militant factions were present in the area. The NLF - which holds just under half of the Idlib region and has welcomed the accord - did not immediately respond to AFP's request for comment on the shelling. The lion's share of Idlib is held by Hayat Tahrir al-Sham (HTS), an alliance led by former Al-Qaeda members, as well as more hardline militants like Hurras al-Deen and Ansar al-Islam. Those fighters also control more than two-thirds of the planned buffer zone and are supposed to withdraw by Monday. But that deadline appeared increasingly precarious on Sunday, with no hardliners visibly leaving the zone as the clock winds down. The Observatory said it had not monitored any withdrawals, and an AFP correspondent in Idlib also said no militant factions had moved any of their units in recent days. Hurras al-Deen has publicly rejected the agreement, although it apparently withdrew its heavy arms from the area last week. HTS, widely considered the most powerful force in Idlib, has not publicly commented on the accord but also quietly abided by its first deadline and re-stationed heavy arms elsewhere. Persuading these factions to implement the deal's second half would be much more challenging, observers say. In a recent report for the Turkey-based Omran Center, expert Nawar Oliver described HTS's approval as the deal's ultimate ""test"". ""If HTS acts as a spoiler to the agreement on the ground, this will probably lead to one of two scenarios: either Turkey and the NLF launch military action against HTS, or Russia will seize the opportunity with the support of the regime and its allies to enter Idlib,"" he said. ""The ramifications of that move could be vast,"" he added. Syrian President Bashar al-Assad and other top government officials have warned that the Idlib deal was only a ""temporary"" measure. On Friday, residents around Idlib received warning messages on their mobile phones from the Syrian army. ""Get away from the fighters. Their fate is sealed and near,"" one said."
 Alleged Abu Sayyaf member nabbed in Zamboanga City,A suspected member of the Abu Sayyaf Group was arrested Thursday afternoon in Zamboanga City. Police said an informant tipped them on the presence of the suspect who went to the Hall of Justice to get a clearance. Daud is facing charges of kidnapping and serious illegal detention with ransom. A warrant for his arrest was issued by the Zamboanga City Regional Trial Court Branch 16 in June 2004. He is one of the suspects in the kidnapping of a businessman in Barangay Pasonanca in January 2004. Daud was brought to Zamboanga City Police Station 11 for proper documentation.
"Abu Sayyaf bandit dead, 20 soldiers wounded in Sulu clash","An Abu Sayyaf bandit was killed while 20 soldiers were wounded in a clash in Patikul town, Sulu, Thursday morning. According to the Western Mindanao Command, troops from the Philippine Army's 41st Infantry Battalion encountered more than 40 armed members of the Abu Sayyaf group in the village of Langhub. The gun battle lasted for a few minutes leaving one bandit, identified as Alpata Abdurasa, dead. Some 20 soldiers were wounded, mostly sustaining shrapnel wounds from an M203 grenade launcher and two sustaining gunshot wounds. The military said it believes there could be more casualties on the side of the terrorist group, as blood stains were spotted in the encounter site. The wounded soldiers were immediately brought to the Camp Teodulfo Bautista Station Hospital for medical attention."
